id,avibase id,rank,common_name,order,family,subfamily,genus,Species_Avonet,Species_BirdTree,Species_BirdLife,Species,annotation,status_hawaiian,status_introduced,status_nonbreeding,status_misplaced,Species_Iridescence,Body_Feathers,Body_Male,Body_Female,Flight_Feathers,Flight_Male,Flight_Female,NonFlight_Feathers,NonFlight_Male,NonFlight_Female,Dorsal_Feathers,Dorsal_Male,Dorsal_Female,Breeding_Plumage,Male_Iridescence,Male_Plumage,Male_Hue,Male_Head,Male_Neck_Throat,Male_Breast_Underparts,Male_Back_Upperparts,Male_Wings,Male_Rump,Male_Tail,Male_Text,Male_ID,Female_Iridescence,Female_Plumage,Female_Hue,Female_Head,Female_Neck_Throat,Female_Breast_Underparts,Female_Back_Upperparts,Female_Wings,Female_Rump,Female_Tail,Female_Text,Female_ID,Notes,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,Min.Latitude,Max.Latitude,Centroid.Latitude,Centroid.Longitude,Range.Size
2001,55DDF05C70255116,species,Anianiau,Passeriformes,Fringillidae,Carduelinae,Magumma,Magumma parva,Hemignathus parvus ,Magumma parva,Magumma parva,Monotypic.,H,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,15.7,9.7,3.7,4.3,19.6,57.5,12.5,45,21.8,43,9.3,Dunning,NA,NO,NA,NA,Forest,1,1,Omnivore,Omnivore,Insessorial,22.01,22.2,22.11,-159.59,318.21
11661,ABB15738E3BBDEE6,species,Hawaii Amakihi,Passeriformes,Fringillidae,Carduelinae,Chlorodrepanis,Chlorodrepanis virens,Hemignathus virens,Chlorodrepanis virens,Chlorodrepanis virens,Formerly placed in the genus Hemignathus.,H,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,17.6,11.3,3.7,4.4,21.6,65.3,13.2,49.9,20.9,45,13.69,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,19.01,21.17,19.73,-155.65,6246.28
11671,0A603DFDEB061986,species,Oahu Amakihi,Passeriformes,Fringillidae,Carduelinae,Chlorodrepanis,Chlorodrepanis flava,Hemignathus flavus,Chlorodrepanis flava,Chlorodrepanis flava,Formerly placed in the genus Hemignathus.,H,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,17,11.8,3.5,4,20.5,62,16.8,45.2,27,42.5,12.64,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Omnivore,Insessorial,21.29,21.64,21.45,-157.93,381.76
11681,5305B5098C125B39,species,Kauai Amakihi,Passeriformes,Fringillidae,Carduelinae,Chlorodrepanis,Chlorodrepanis stejnegeri,Hemignathus kauaiensis,Chlorodrepanis stejnegeri,Chlorodrepanis stejnegeri,Formerly placed in the genus Hemignathus.,H,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,20.8,14.1,3.9,5.2,21.8,65.7,16.8,48.9,25.6,40.7,16.64,Dunning,NA,NO,NA,NA,Forest,1,1,Omnivore,Omnivore,Insessorial,22.02,22.18,22.1,-159.6,234.83
10681,DD65F272CCEF2C64,species,Hawaii Creeper,Passeriformes,Fringillidae,Carduelinae,Loxops,Manucerthia mana,Oreomystis mana,#N/A,Loxops mana,Formerly placed in the genus Oreomystis. Monotypic.,H,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,16,9.8,3.8,4.8,21.6,64.6,12.3,52.3,19,42,14.6,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,19.1,19.94,19.53,-155.45,697.48
1898,0F8900D1073D1CBC,species,Akekee,Passeriformes,Fringillidae,Carduelinae,Loxops,Loxops caeruleirostris,Loxops caeruleirostris,Loxops caeruleirostris,Loxops caeruleirostris,Monotypic.,H,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,14.2,9.1,4.5,5.4,20.5,61.8,15.8,46.5,25.3,52.4,10.8,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,22.11,22.13,22.12,-159.43,5.22
11761,AF12BC3161CF28BB,species,Oahu Akepa,Passeriformes,Fringillidae,Carduelinae,Loxops,extinct,NA,Loxops wolstenholmei,Loxops wolstenholmei,Formerly considered conspecific with Loxops coccineus and L. ochraceus.,H,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11771,8904189EC9E893DD,species,Maui Akepa,Passeriformes,Fringillidae,Carduelinae,Loxops,Loxops ochraceus,NA,Loxops ochraceus,Loxops ochraceus,Formerly considered conspecific with Loxops wolstenholmei and L. coccineus.,H,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,14.2,9.1,4.5,5.4,20.5,61.8,15.8,46.5,25.3,52.4,10.5,DataFromSplit,NA,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length,Loxops caeruleirostris,Forest,1,1,Carnivore,Invertivore,Insessorial,NA,NA,NA,NA,NA
1899,B690DF9709DD8E13,species,Hawaii Akepa,Passeriformes,Fringillidae,Carduelinae,Loxops,Loxops coccineus,Loxops coccineus,Loxops coccineus,Loxops coccineus,,H,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,14.2,9.1,4.5,5.4,20.5,61.8,15.8,46.5,25.3,52.4,10.5,Dunning,NA,YES,Beak Culmen; Beak Nares; Beak Width; Beak Depth; Tarsus Length; Wing Length; Kipp's Distance; Secondary1; Hand-Wing Index; Tail Length,Loxops caeruleirostris,Forest,1,1,Carnivore,Invertivore,Insessorial,19.15,19.85,19.46,-155.45,383.93
1849,83AC4DAD94AFC411,species,Pine Grosbeak,Passeriformes,Fringillidae,Carduelinae,Pinicola,Pinicola enucleator,Pinicola enucleator,Pinicola enucleator,Pinicola enucleator,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,16.6,12.3,8.6,11.2,19.6,109.2,32.1,77.1,29.4,85.1,56.4,Dunning,NA,NO,NA,NA,Forest,1,2,Herbivore,Omnivore,Insessorial,34.57,70.33,58.66,26.24,18396768.3
1846,029491CD61458A5A,species,Gray-crowned Rosy-Finch,Passeriformes,Fringillidae,Carduelinae,Leucosticte,Leucosticte tephrocotis,Leucosticte tephrocotis,Leucosticte tephrocotis,Leucosticte tephrocotis,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,12.9,9.9,6.4,8.1,19.6,105.5,38.6,66.2,36.9,69.8,37.8,Dunning,NA,NO,NA,NA,Grassland,3,3,Herbivore,Omnivore,Terrestrial,36.31,69.4,61.61,-142.55,2279904.65
1847,A8F0BE19A535C910,species,Black Rosy-Finch,Passeriformes,Fringillidae,Carduelinae,Leucosticte,Leucosticte atrata,Leucosticte atrata,Leucosticte atrata,Leucosticte atrata,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,11.5,9.2,6.4,8.2,18.9,106.4,39.4,65.9,37.5,69.1,25.24,Dunning,NA,NO,NA,NA,Grassland,3,3,Omnivore,Omnivore,Terrestrial,39.91,46.69,43.91,-111.47,136791.41
1848,0B90527DD6A39963,species,Brown-capped Rosy-Finch,Passeriformes,Fringillidae,Carduelinae,Leucosticte,Leucosticte australis,Leucosticte australis,Leucosticte australis,Leucosticte australis,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,13.6,9.4,6.3,7.9,19.5,103,35.4,67.8,34.3,71.4,26.6,Dunning,NA,NO,NA,NA,Grassland,3,3,Herbivore,Granivore,Terrestrial,35.73,40.98,38.67,-106.52,15523.5
10371,89431E9F1CEDC995,species,House Finch,Passeriformes,Fringillidae,Carduelinae,Haemorhous,Haemorhous mexicanus,Carpodacus mexicanus ,Haemorhous mexicanus,Haemorhous mexicanus,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,10.6,8.4,6.6,8.2,17.4,77.2,21.2,55.8,27.5,66.2,21.4,Dunning,NA,NO,NA,NA,Shrubland,2,2,Herbivore,Granivore,Insessorial,16.79,55.29,38.88,-100.57,10299459.91
10351,B4EE123DE4241449,species,Purple Finch,Passeriformes,Fringillidae,Carduelinae,Haemorhous,Haemorhous purpureus,Carpodacus purpureus,Haemorhous purpureus,Haemorhous purpureus,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,12.2,9.1,7.5,9,16.6,81.1,22.8,58.2,28.1,59.5,23.3,Dunning,NA,NO,NA,NA,Forest,2,2,Herbivore,Omnivore,Insessorial,32.56,62.24,50.66,-99.96,4534365.72
10361,AC1E519FF03675D8,species,Cassin's Finch,Passeriformes,Fringillidae,Carduelinae,Haemorhous,Haemorhous cassinii,Carpodacus cassinii,Haemorhous cassinii,Haemorhous cassinii,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,14,10.3,7.4,8.9,17.5,90.2,25.6,63.5,28.8,61.5,26.5,Dunning,NA,NO,NA,NA,Forest,2,1,Herbivore,Granivore,Insessorial,30.32,53.51,43.11,-114.16,1502229.58
12641,169B483CCAD8551B,species,Yellow-fronted Canary,Passeriformes,Fringillidae,Carduelinae,Crithagra,Crithagra mozambica,Serinus mozambicus,Crithagra mozambica,Crithagra mozambica,,,I,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,10.3,7,5,5.9,14.4,68.2,15,53.4,22,43.4,11.87,Dunning,NA,NO,NA,NA,Shrubland,3,1,Herbivore,Omnivore,Generalist,-34.21,16.78,-4.04,21.47,9532014.48
1857,A2BB98A9A61F777B,species,Common Redpoll,Passeriformes,Fringillidae,Carduelinae,Acanthis,Acanthis flammea,Carduelis flammea ,Acanthis flammea,Acanthis flammea,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,11.4,7.8,4.5,6.5,15.6,75.8,25,50.7,33.1,58.7,13,Dunning,NA,NO,NA,NA,Forest,1,2,Herbivore,Granivore,Generalist,44.1,83.11,64.52,23.24,19794267.79
1858,D23A3F75CCD56E6B,species,Hoary Redpoll,Passeriformes,Fringillidae,Carduelinae,Acanthis,NA,Carduelis hornemanni,#N/A,Acanthis hornemanni,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1854,135564AAF6B01DA2,species,Red Crossbill,Passeriformes,Fringillidae,Carduelinae,Loxia,Loxia curvirostra,Loxia curvirostra,Loxia curvirostra,Loxia curvirostra,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,19,16.1,6.8,11.4,16.6,96,36,59.6,37.6,57.3,38.29,Dunning,NA,NO,NA,NA,Forest,1,2,Herbivore,Granivore,Insessorial,11.48,69.64,52.38,24.37,22671334.66
12371,5627C990B5A11AAC,species,Cassia Crossbill,Passeriformes,Fringillidae,Carduelinae,Loxia,NA,NA,#N/A,Loxia sinesciuris,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.4,AVIBASE,#N/A,#N/A,#N/A,#N/A,Forest,1,2,Herbivore,Granivore,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1855,30E7CF04803625D4,species,Hispaniolan Crossbill,Passeriformes,Fringillidae,Carduelinae,Loxia,Loxia megaplaga,Loxia megaplaga,Loxia megaplaga,Loxia megaplaga,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,20.6,14.4,5.7,10.5,17.6,85.1,26.8,58.3,31.5,60.8,28.69,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Granivore,Insessorial,18.02,19.33,18.73,-71.22,3541.2
1856,80C297E6B82452E7,species,White-winged Crossbill,Passeriformes,Fringillidae,Carduelinae,Loxia,Loxia leucoptera,Loxia leucoptera,Loxia leucoptera,Loxia leucoptera,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,19.1,13.4,4.5,8.6,15.6,88.7,31.7,57.1,35.7,58.8,28.69,Dunning,NA,NO,NA,NA,Forest,1,3,Herbivore,Omnivore,Insessorial,35.76,69.45,57.95,-3.85,16098090.24
1869,1B235E0052ACC519,species,European Goldfinch,Passeriformes,Fringillidae,Carduelinae,Carduelis,Carduelis carduelis,Carduelis carduelis,Carduelis carduelis,Carduelis carduelis,,,I,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,33.4,48.6,16,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Insessorial,23.49,63.96,50.13,35.73,11860717.87
1860,B48335B1DF4EF710,species,Pine Siskin,Passeriformes,Fringillidae,Carduelinae,Spinus,Spinus pinus,"	Carduelis pinus ",Spinus pinus,Spinus pinus,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,14,9,4.3,5.5,13.9,72.4,25.6,47,35.2,48.3,12.7,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Granivore,Insessorial,14.9,65.72,49.57,-108.01,7806130.28
1861,AD3AEB2F2E04534C,species,Black-capped Siskin,Passeriformes,Fringillidae,Carduelinae,Spinus,Spinus atriceps,Carduelis atriceps,Spinus atriceps,Spinus atriceps,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,13.4,9,4.2,5.4,13.4,67.2,21.6,45.7,32,42.9,13.46,Dunning,NA,NO,NA,NA,Forest,2,1,Herbivore,Granivore,Generalist,14.27,17.38,15.76,-91.65,50051.08
1862,47188991726D11B3,species,Black-headed Siskin,Passeriformes,Fringillidae,Carduelinae,Spinus,Spinus notatus,Carduelis notata,Spinus notatus,Spinus notatus,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,13.4,9.7,4.6,6.1,13,65.2,20.1,45.1,30.9,40.2,10.9,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Granivore,Insessorial,12.73,29.26,20.01,-98.88,488138.48
1863,8E56A1C63BA573DD,species,Yellow-bellied Siskin,Passeriformes,Fringillidae,Carduelinae,Spinus,Spinus xanthogastrus,Carduelis xanthogastra,Spinus xanthogastrus,Spinus xanthogastrus,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,10.5,7.8,4.3,5.8,13.5,65.2,18.9,46.1,29.1,40.5,12.7,Dunning,NA,NO,NA,NA,Forest,2,1,Herbivore,Granivore,Insessorial,-18.69,10.5,-2.17,-72.25,161327.43
1864,8B583CC87A1E6FDD,species,Red Siskin,Passeriformes,Fringillidae,Carduelinae,Spinus,Spinus cucullatus,Carduelis cucullata,Spinus cucullatus,Spinus cucullatus,Monotypic.,,I,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,10.5,7.4,4.9,6,10.8,58.1,16,41.4,27.9,32.9,9.8,Dunning,NA,NO,NA,NA,Forest,2,1,Herbivore,Granivore,Insessorial,2.66,11.27,8.15,-66.33,3251
1865,326347A816371B32,species,Antillean Siskin,Passeriformes,Fringillidae,Carduelinae,Spinus,Spinus dominicensis,Carduelis dominicensis,Spinus dominicensis,Spinus dominicensis,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,11.7,7.6,5,7.2,14.2,66.5,19.6,46.9,29.5,40.5,12.6,Dunning,NA,NO,NA,NA,Forest,2,1,Herbivore,Granivore,Generalist,18.04,19.34,18.69,-71.81,9702.06
1866,CD5C21CAB91A75EB,species,Lesser Goldfinch,Passeriformes,Fringillidae,Carduelinae,Spinus,Spinus psaltria,Carduelis psaltria,Spinus psaltria,Spinus psaltria,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,10.2,7.8,4.7,6.3,12.4,60.9,16.2,46.2,26,40.4,8.77,Dunning,NA,NO,NA,NA,Shrubland,2,1,Herbivore,Granivore,Insessorial,-8.61,46.31,30.17,-106.31,3951950.33
1867,C27D9E2686A38E71,species,Lawrence's Goldfinch,Passeriformes,Fringillidae,Carduelinae,Spinus,Spinus lawrencei,Carduelis lawrencei,Spinus lawrencei,Spinus lawrencei,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,10.2,6.4,4.2,5.6,13.1,65,18.9,46.3,29,47.5,10.94,Dunning,NA,NO,NA,NA,Forest,2,3,Herbivore,Granivore,Terrestrial,30.09,40.82,35.08,-118.89,139353.83
1868,C9ABA616B963B563,species,American Goldfinch,Passeriformes,Fringillidae,Carduelinae,Spinus,Spinus tristis,Carduelis tristis,Spinus tristis,Spinus tristis,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,11.5,8.2,4.3,6.3,13.5,69.8,19.1,50.3,27.6,48.3,12.79,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Granivore,Insessorial,31.4,57.36,44.46,-96.32,7802444.22
1872,191B68BCE6E4154B,species,Island Canary,Passeriformes,Fringillidae,Carduelinae,Serinus,Serinus canaria,Serinus canaria,Serinus canaria,Serinus canaria,Monotypic. Formerly known as Common Canary.,,I,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,12,7.1,5.1,6.6,16.6,71.4,19.8,51.5,27.7,58.3,24.3,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,27.64,39.1,30.98,-18.39,10522.09
1733,3534E4CEBACCB166,species,Lapland Longspur,Passeriformes,Calcariidae,,Calcarius,Calcarius lapponicus,Calcarius lapponicus,Calcarius lapponicus,Calcarius lapponicus,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,12.3,8.9,5.8,6.8,21.1,94.9,29,65.7,30.7,67.8,27.84,Dunning,NA,NO,NA,NA,Grassland,3,3,Herbivore,Granivore,Terrestrial,50.82,83.11,68.82,-6.27,8536158.76
1735,B64C1B1DE240735A,species,Chestnut-collared Longspur,Passeriformes,Calcariidae,,Calcarius,Calcarius ornatus,Calcarius ornatus,Calcarius ornatus,Calcarius ornatus,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,11.6,7.5,4.4,5.2,20,78.6,21,57.9,26.7,56.5,20.3,Dunning,NA,NO,NA,NA,Grassland,3,3,Omnivore,Granivore,Terrestrial,39.91,51.9,47.96,-105.5,799140.65
1734,D307C9A04517D3A2,species,Smith's Longspur,Passeriformes,Calcariidae,,Calcarius,Calcarius pictus,Calcarius pictus,Calcarius pictus,Calcarius pictus,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,13.2,8.4,4.6,5.7,20.2,90.9,25.6,65.3,28.1,62.8,26.66,Dunning,NA,NO,NA,NA,Grassland,3,3,Herbivore,Granivore,Terrestrial,54.09,69.86,64.67,-122.79,711278.18
1732,61E5A0E3F85A2694,species,Thick-billed Longspur,Passeriformes,Calcariidae,,Rhynchophanes,Rhynchophanes mccownii,Calcarius mccownii,Rhynchophanes mccownii,Rhynchophanes mccownii,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,13.7,9.1,4.9,7.4,18.6,90.3,20.4,69.2,22.8,57.4,25.68,Dunning,NA,NO,NA,NA,Grassland,3,3,Herbivore,Granivore,Terrestrial,39.69,52.01,47.28,-108.15,686197.76
1744,9BEBC02505B416EE,species,Snow Bunting,Passeriformes,Calcariidae,,Plectrophenax,Plectrophenax nivalis,Plectrophenax nivalis,Plectrophenax nivalis,Plectrophenax nivalis,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,12.8,8.4,4.7,6.4,20.7,107.4,41.5,66,38.6,66.8,42.2,Dunning,NA,NO,NA,NA,Grassland,3,3,Herbivore,Granivore,Terrestrial,51.22,83.11,69.82,-29.77,6819849.23
1745,85BA79C00D1033C2,species,McKay's Bunting,Passeriformes,Calcariidae,,Plectrophenax,Plectrophenax hyperboreus,Plectrophenax hyperboreus,Plectrophenax hyperboreus,Plectrophenax hyperboreus,Monotypic.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,13.9,8.7,5.2,6.3,21.3,110.5,40.4,70.1,36.6,79.5,54.5,Dunning,NA,NO,NA,NA,Grassland,3,3,Omnivore,Granivore,Terrestrial,57.1,63.79,63.11,-170.47,5375.35
1945,358DFBA288093A93,species,Rosy Thrush-Tanager,Passeriformes,Rhodinocichlidae,,Rhodinocichla,Rhodinocichla rosea,Rhodinocichla rosea,Rhodinocichla rosea,Rhodinocichla rosea,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,23.1,13.7,4.4,5.8,26.2,81.2,7.2,71.5,9.1,78.8,48,Dunning,NA,NO,NA,NA,Shrubland,1,1,Herbivore,Omnivore,Insessorial,4.27,23.43,13.47,-85.96,163331.81
1939,3B14D5D64BDFCAB0,species,Yellow-throated Chlorospingus,Passeriformes,Passerellidae,,Chlorospingus,Chlorospingus flavigularis,Chlorospingus flavigularis,Chlorospingus flavigularis,Chlorospingus flavigularis,Formerly known as Yellow-throated Bush-Tanager.,,,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,16.5,9.3,5.1,6.1,21.3,79.3,14.1,65.2,17.8,61.6,25.6,Dunning,NA,NO,NA,NA,Forest,1,1,Herbivore,Frugivore,Insessorial,-13.86,8.35,-4.38,-76.2,200407.23
1940,C6F07B0B029C9F9A,species,Ashy-throated Chlorospingus,Passeriformes,Passerellidae,,Chlorospingus,Chlorospingus canigularis,Chlorospingus canigularis,Chlorospingus canigularis,Chlorospingus canigularis,Formerly known as Ashy-throated Bush-Tanager.,,,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,14.5,7.7,4.1,5.1,18.9,69.2,13.9,56.5,19.8,55.6,18,Dunning,NA,NO,NA,NA,Forest,1,1,Omnivore,Frugivore,Insessorial,-13.27,10.36,-1.81,-76.05,165238.27
2017,66F2077450D2300E,species,Sooty-capped Chlorospingus,Passeriformes,Passerellidae,,Chlorospingus,Chlorospingus pileatus,Chlorospingus pileatus,Chlorospingus pileatus,Chlorospingus pileatus,Formerly known as Sooty-capped Bush-Tanager.,,,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,12.9,8.5,4.8,5.6,21.2,65,9.4,55.6,14.5,58.8,21,Dunning,NA,NO,NA,NA,Forest,1,1,Omnivore,Omnivore,Insessorial,8.52,10.38,9.46,-83.37,3941.01
10721,5F80B24D527A729F,species,Common Chlorospingus,Passeriformes,Passerellidae,,Chlorospingus,Chlorospingus flavopectus,Chlorospingus ophthalmicus,Chlorospingus flavopectus,Chlorospingus flavopectus,Formerly Chlorospingus ophthalmicus and known as Common Bush-Tanager.,,,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,14.7,8.2,4.8,5.5,21.4,67.3,10.3,55.8,15.6,63.8,19.98,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,-26.89,21.61,1.43,-78.59,587009.94
2018,433EF57BF8495817,species,Tacarcuna Chlorospingus,Passeriformes,Passerellidae,,Chlorospingus,Chlorospingus tacarcunae,Chlorospingus tacarcunae,Chlorospingus tacarcunae,Chlorospingus tacarcunae,Monotypic. Formerly known as Tacarcuna Bush-Tanager.,,,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,13.9,8.5,4.4,5.5,19.9,63.9,10.4,53.5,16.2,52.6,18.9,Dunning,NA,NO,NA,NA,Forest,1,1,Carnivore,Invertivore,Insessorial,7.97,9.34,8.82,-78.51,1499.1
2019,2F0F98C24C628498,species,Pirre Chlorospingus,Passeriformes,Passerellidae,,Chlorospingus,Chlorospingus inornatus,Chlorospingus inornatus,Chlorospingus inornatus,Chlorospingus inornatus,Monotypic. Formerly known as Pirre Bush-Tanager.,,,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,16.4,9.8,5.8,7,26.5,76.9,11.8,65.2,15.2,59,28,Dunning,NA,NO,NA,NA,Forest,1,1,Omnivore,Frugivore,Insessorial,7.42,8.04,7.75,-77.96,1510.6
1696,FC84F3014DBC0D26,species,Rufous-winged Sparrow,Passeriformes,Passerellidae,,Peucaea,Peucaea carpalis,"	Aimophila carpalis",Peucaea carpalis,Peucaea carpalis,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,13,7.5,4,5.9,17.9,60.2,8.2,52.8,13.5,64.2,15.3,Dunning,NA,NO,NA,NA,Shrubland,2,1,Omnivore,Granivore,Generalist,23.65,32.79,29.14,-110.52,175983.96
